Congress twice before passed similar restrictions only to see President Bill Clinton v,eto,"them.,Congress twice passed similar bills,4.6"
"""But I would rather be talking about high standards than low standards."""""",I would rat",her,"be talking about positive numbers rather than negative.,2.8"
"Under the program,,4.25",,
Niels told an interviewer in 1999 he thought the Old Man would outlive him by many yea,rs.,",In 1999,3"
"One,,0.75",,
"On Wednesday,,4",,
"During a period of nearly a decade,,3.6",,
"The bodies of former Invercargill man Warren Campbell,,2.2",,
Mr. Geoghan had been living in a protective custody unit since being transferred to th,e p,"rison on April 3.,He had been in protective custody since being transferred to Souza-Baranowski in April,2.8"
"""The 2000 Democratic platform supported """"the full inclusion of gay and lesbian famili",es,"in the life of the nation."""""",""The Democrat's 2000 platform didn't explicitly support gay marriages but backed """"the full inclusion of gay and lesbian families into the life of the nation."""""",3.2"
"Its shares fell 71 cents,,1.25",,
Hundreds of reporters and photographers swamped the courthouse grounds before the hear,ing,",,3"
"AMD's chip sales jumped 7 percent year-on-year to $402 million.,Second-quarter sales g",rew,"7 percent,2.2"
Shelia Chaney Wilson seemed agitated when she came to help prepare for Turner Monument,al,"A.M.E. Church's upcoming 104th anniversary celebration,,3.6"
He was the Ace of Diamonds in a pack of cards depicting Iraqi fugitives that has been,iss,"ued to U.S. troops.,He was the ace of diamonds in a U.S. deck of cards showing pictures of most-wanted Iraqi leaders.,4"
"Miodrag Zivkovic,,3",,
"So far,,3.75",,
"The island nation reported 65 new cases on May 22,,5",,
Cubs outfielder Sammy Sosa was suspended for eight games by major league baseball Frid,ay,"for using a corked bat.,Sammy Sosa was suspended for eight games by major league baseball Friday for using a corked bat,3.2"
"Half of the women were given a daily dose of the drug and half took a placebo.,Half th",e w,"omen received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo.,3.2"
"When police removed the four from the home,,3",,
"While the Ibrahims had one separation operation,,3.6",,
"The company has expanded into providing other services for buyers,,4.2",,
"The blasts killed two people and injured more than 150 others.,The Atlanta Olympic Gam",es,"attack killed one woman and injured more than 100 other people.,1.8"
"In 2001,,3.231",,
The Boston Archdiocese has faced waves of scandal that have not only angered victims',adv,"ocates but parishioners and some priests.,The waves of scandal angered not only victims' advocates but parishioners and some priests,3"
"A federal magistrate in Fort Lauderdale ordered him held without bail.,Zuccarini was o",rde,"red held without bail Wednesday by a federal judge in Fort Lauderdale,3"
"The department's position threatens to alienate social conservatives,,3.75",,
South Africa has the world's highest caseload with 4.7 million people infected with HI,V o,"r AIDS.,With 4.7 million people infected with HIV or AIDS,5"
"In that position,,3.4",,
"The new Army Commander is the Masaka Armoured Brigade commanding officer,,3.2",,
Mailblocks was founded five years after WebTV was acquired by Microsoft for $425 milli,on.,",WebTV was sold to Microsoft in 1997 for $425 million and today is called MSN TV.,2.8"
The Metropolitan Transportation Authority was given two weeks to restore the $1.50 far,e a,"nd the old commuter railroad rates,,2.8"
"Today,,4.6",,
"The state wants to kill the wolves in approximately a 1,,3.2",,
"Peterson told police he fished alone in San Francisco Bay on Christmas Eve,,3",,
"The Fed's Empire State survey far exceeded expectations by jumping to 26.8 in June,,3.",8,
"""Det Chief Insp Norman McKinlay said there was """"evidence a body or bodies have been i",n t,"his area""""."",Detective Chief Inspector Norman McKinlay,4.5"
"Board Chancellor Robert Bennett declined to comment on personnel matters Tuesday,,3",,
General Jeffrey said he would donate his military pension to charity for the period he,wa,"s in office at Yarralumla.,Maj-Gen Jeffery said he would give his military pension to charity while he served at Yarralumla.,4.727"
"Tampa Bay manager Lou Piniella,,3.8",,
"The venture owns five oil refineries and more than 2,,3",,
"Other changes in the plan refine his original vision,,4.6",,
"Rep. Peter Deutsch,,2",,
"There are now 37 active probable cases in the GTA,,1.5",,
"SARS has killed 296 people on China's mainland and infected more than 5,,3.2",,
"The redesigned Finder also features search,,3",,
"The lawyer representing Torch Concepts,,2.75",,
"He was voluntarily castrated in 2001,,4.5",,
"The S&P/TSX composite rose 87.74 points on the week,,1",,
In turn SuSE will license Java 2 Standard Edition while also formalising an existing a,gre,"ement to distribute Sun's Java Virtual Machine for running Java applications.,Nuremberg,3.75"
Long lines formed outside gas stations and people rushed to get money from cash machin,es,"Sunday as Israelis prepared to weather a strike that threatened to paralyze the country.,Long lines formed Sunday outside gas stations and people rushed to get money from cash machines as Israelis braced for the strike's effects.,4.5"
"The tech-heavy Nasdaq composite index fell 3.99,,1.5",,
"We don't know if any will be SARS,,2",,
"Ross Garber,,2",,
"Previously he had seen the grinning mechanic from east Java only on television.,Mr Hug",hes,"had seen Amrozi's face on television,3.4"
"Two years later,,2.8",,
NASA satellite images show that Arctic ice has been shrinking at the rate of nearly 10,pe,"rcent a decade.,Researchers found that sea ice in the Arctic is disappearing at a rate of 9 percent each decade.,3.2"
"Biotech products,,3.2",,
Some women are also concerned that so many women are turning to cosmetic surgery in a,que,"st for bodily perfection.,Some women also express concern about a society in which more people than ever are turning to cosmetic surgery in a quest for bodily perfection.,4.75"
"The notification was first reported Friday by MSNBC.,MSNBC.com first reported the CIA",req,"uest on Friday.,3"
"There is,,3",,
"We continue to work with the Saudis on this,,3.25",,
Luzerne County District Attorney David Lupas told a news conference Monday that author,iti,"es were ``continuing to make significant progress'' in the case.,No charges have been filed in those deaths,3.4"
The U.S. Conference Board said its latest measure of business confidence hit 60 after,fal,"ling to 53 in its first quarter survey.,The Conference Board said its measure of business confidence,3.8"
Its legal representatives began meeting with plaintiffs' attorneys last week to discus,s a,"settlement.,Attorneys for both the archdiocese and the plaintiffs began meeting last week to reach the out-of-court settlement.,3.25"
"Seniors would then have to pay 50 percent of their drug costs up to $3,,1.5",,
The flamboyant entrepreneur flagged the plan after a meeting in London with Australian,To,"urism Minister Joe Hockey.,Sir Richard was speaking after a meeting in London with Australian Tourism Minister Joe Hockey.,2.8"
"""Government bonds sold off sharply after Greenspan told Congress on Tuesday that the U",.S.,"economy """"could very well be embarking on a period of extended growth""""."",""Greenspan told Congress on Tuesday the U.S. economy """"could very well be embarking on a period of sustained growth""""."",3.2"
"For Kathy Nicolo (Jennifer Connelly),,2",,
The Institute for Supply Management's index of nonmanufacturing activity rose unexpect,edl,"y in April,,3.4"
"WHO spokeswoman Maria Cheng agreed,,4.6",,
British police arrested 21 people early Tuesday in connection with the suspected ritua,l m,"urder of an African boy whose torso was found in the Thames River.,Police have arrested 21 people in connection with the murder of a young Nigerian child whose headless and limbless torso was found floating in the river Thames.,3.5"
"By late afternoon,,1.25",,
"Eric Gagne pitched a perfect ninth for his 23rd save in as many opportunities.,Gagne s",tru,"ck out two in a perfect ninth inning for his 23rd save.,3.25"
"Shares closed on NASDAQ just below their 52-week high,,3.25",,
Janice Kelly said her husband had received assurances from senior MoD officials that h,is,"name would not be made public.,She told the inquiry that her husband had received assurances from his line manager and senior ministry officials that when he came forward his name would not be made public.,3.75"
"If convicted,,3.25",,
U.S. corporate bond yield spreads tightened in spotty trading on Friday as Wall Street,la,"bored to get back on its feet after the largest power outage ever in North America.,U.S. stocks rose slightly on feather-light volume on Friday,3.6"
"Evacuation went smoothly,,4.4",,
"Between 1993 and 2002,,3.6",,
"""Smith said simply """"Oh"",,3.75",,
Cooley said he expects Muhammad will similarly be called as a witness at a pretrial he,ari,"ng for Malvo.,Lee Boyd Malvo will be called as a witness Wednesday in a pretrial hearing for fellow sniper suspect John Allen Muhammad.,2.5"
"He really left us with a smile on his face and no last words,,3.25",,
"Tisha Kresler,,3.6",,
The unions also staged a five-day strike in March that forced all but one of Yale's di,nin,"g halls to close.,The unions also staged a five-day strike in March; strikes have preceded eight of the last 10 contracts.,2.6"
"Gov. Rick Perry has said that while he opposes gambling expansion,,3.8",,
"In midafternoon trading,,1.6",,
"In Kentucky,,3.8",,
"The Dow Jones Industrial Average fell 98.32,,3.4",,
"Enron's 401(k) plan covered about 20,,2.5",,
The US Senate judiciary committee overcame a significant hurdle yesterday in the battl,e t,"o create a trust fund to pay victims of asbestos exposure.,The Senate judiciary committee on Tuesday overcame a significant hurdle in the battle to create a trust fund to pay victims of asbestos exposure but the most difficult obstacles remain.,3.75"
But she didn't say whether she'll certify the two-year $117.4 billion budget for 2004-,5,",She said she didn't know yet whether she would certify the budget.,3.167"
